uf75-074 49342 -1 2 3 4 -5 -6 -7 -8 -9 10 -11 12 -13 -14 15 16 -17 -18 -19 -20 -21 -22 23 24 25 26 -27 28 29 30 -31 -32 -33 -34 -35 36 -37 -38 -39 40 41 -42 -43 -44 45 46 -47 -48 -49 -50 51 52 -53 -54 55 56 -57 -58 59 60 61 -62 -63 -64 -65 -66 67 68 69 70 71 72 -73 -74 75 0
uf75-075 116318 -1 2 3 -4 -5 -6 7 8 -9 10 11 -12 13 14 -15 16 -17 -18 19 -20 21 22 -23 24 25 26 27 28 -29 30 -31 32 33 -34 35 -36 37 -38 -39 -40 41 -42 43 44 45 -46 47 -48 -49 50 -51 52 -53 54 55 56 57 58 -59 -60 -61 62 -63 64 -65 66 -67 68 69 70 71 -72 73 74 75 0
uf75-076 81472 -1 2 3 -4 -5 -6 -7 8 9 -10 11 -12 13 14 15 16 -17 18 -19 -20 -21 22 23 24 -25 26 27 28 -29 -30 31 -32 -33 -34 -35 36 -37 38 -39 40 41 42 -43 -44 -45 46 -47 -48 -49 -50 -51 -52 53 -54 55 -56 -57 58 -59 60 61 -62 -63 64 -65 66 67 -68 -69 70 71 -72 73 74 75 0
uf75-077 69655 1 2 3 4 5 6 -7 8 -9 -10 11 12 13 14 -15 -16 -17 18 -19 -20 -21 22 23 24 -25 -26 27 28 29 30 31 -32 -33 34 35 -36 37 -38 -39 -40 -41 -42 43 -44 -45 46 -47 -48 -49 50 51 52 -53 54 55 56 -57 58 59 -60 -61 62 63 64 65 66 67 68 -69 70 71 72 73 74 75 0
uf75-078 18772 1 -2 -3 -4 5 -6 -7 8 -9 10 -11 12 13 14 15 -16 17 -18 -19 20 -21 -22 23 24 25 -26 27 -28 29 30 -31 -32 -33 -34 -35 -36 37 -38 39 40 -41 42 -43 44 -45 46 47 48 -49 50 -51 52 53 54 55 56 57 58 -59 -60 -61 62 -63 64 -65 66 67 68 -69 70 71 -72 -73 -74 -75 0
uf75-079 133433 1 -2 -3 -4 5 6 -7 -8 9 10 -11 12 13 -14 -15 16 17 18 19 -20 21 -22 -23 -24 -25 -26 27 28 -29 30 31 32 33 34 35 -36 -37 38 -39 -40 41 42 -43 44 45 -46 47 48 49 -50 51 52 53 54 -55 56 -57 58 -59 60 -61 62 -63 -64 65 66 67 68 -69 -70 71 -72 -73 74 75 0
uf75-08 179868 -1 2 -3 -4 5 6 -7 8 -9 -10 11 12 13 -14 -15 16 -17 -18 -19 20 -21 22 23 -24 25 -26 -27 28 29 -30 -31 32 -33 34 -35 36 -37 38 39 40 41 42 43 44 45 -46 47 48 49 50 -51 -52 53 54 -55 56 -57 -58 -59 60 61 62 63 -64 -65 66 -67 68 69 -70 71 72 73 74 75 0
uf75-080 78623 1 -2 3 -4 5 6 7 -8 -9 10 11 12 -13 -14 15 -16 17 18 19 20 21 -22 23 24 25 -26 27 -28 29 -30 31 32 -33 34 -35 -36 37 38 -39 -40 -41 -42 43 44 -45 -46 47 48 -49 -50 -51 -52 -53 -54 55 56 -57 -58 59 60 -61 62 -63 64 65 -66 67 68 69 70 -71 72 73 74 -75 0
uf75-081 226774 1 2 3 4 -5 -6 7 8 -9 10 -11 -12 13 -14 15 -16 17 18 -19 20 -21 22 -23 -24 25 -26 -27 28 29 30 31 -32 33 -34 35 36 37 38 39 -40 41 42 43 44 -45 -46 -47 48 49 50 51 -52 53 54 55 -56 57 -58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 0
uf75-082 45594 1 2 -3 4 -5 6 -7 -8 9 10 -11 12 13 -14 -15 16 -17 18 19 20 21 -22 23 -24 25 -26 -27 -28 29 30 -31 -32 -33 34 35 -36 -37 38 -39 40 -41 -42 -43 44 45 46 47 48 49 50 -51 -52 -53 -54 55 -56 57 -58 59 -60 61 62 63 -64 65 -66 67 68 69 -70 -71 72 -73 -74 -75 0
uf75-083 130273 -1 -2 3 4 -5 -6 -7 -8 9 -10 11 -12 13 14 15 16 -17 -18 19 20 -21 22 23 24 25 26 -27 -28 29 -30 -31 32 33 34 -35 36 -37 -38 -39 40 41 -42 -43 -44 45 46 -47 48 -49 50 -51 -52 53 54 55 -56 -57 58 59 -60 61 62 -63 64 65 -66 -67 68 -69 -70 71 -72 73 -74 75 0
uf75-084 27673 1 2 -3 -4 -5 6 -7 8 -9 -10 11 12 13 14 -15 16 17 -18 -19 20 -21 22 23 24 -25 26 27 -28 29 -30 31 -32 33 34 35 36 37 38 39 40 -41 -42 -43 44 -45 46 -47 -48 49 50 -51 -52 53 54 55 56 -57 58 59 -60 -61 -62 63 64 65 -66 -67 -68 69 70 71 72 73 -74 -75 0
uf75-085 105930 -1 2 -3 -4 5 6 7 8 -9 -10 11 12 13 -14 -15 16 17 -18 19 20 21 -22 23 24 25 26 27 28 29 30 31 -32 33 34 -35 36 37 38 39 -40 -41 42 43 -44 -45 -46 -47 48 -49 -50 -51 -52 -53 54 55 56 -57 58 -59 60 61 62 -63 64 -65 66 67 68 69 -70 -71 -72 -73 -74 -75 0
uf75-086 154265 1 -2 3 -4 -5 6 -7 8 9 -10 11 12 -13 -14 -15 16 17 18 19 -20 -21 22 23 -24 25 -26 27 28 -29 -30 31 -32 -33 34 -35 36 37 -38 39 40 -41 -42 43 -44 45 46 47 48 49 -50 51 -52 -53 54 55 56 -57 58 59 -60 61 62 63 -64 65 66 -67 68 69 70 71 -72 73 74 75 0
uf75-087 102818 1 2 -3 4 -5 -6 -7 8 9 10 -11 12 13 -14 -15 16 -17 18 19 20 21 -22 -23 24 25 26 27 -28 29 -30 31 32 33 -34 35 -36 37 38 39 -40 41 42 -43 44 45 -46 -47 48 -49 -50 51 52 53 54 55 -56 -57 -58 59 -60 -61 62 -63 -64 65 66 -67 68 69 70 -71 -72 -73 74 -75 0
uf75-088 98705 -1 2 3 -4 5 6 -7 8 9 -10 -11 12 13 14 15 -16 17 18 19 20 21 -22 23 24 -25 26 -27 -28 29 -30 -31 32 -33 -34 -35 -36 -37 -38 -39 40 41 -42 43 44 45 46 47 -48 49 -50 51 -52 -53 -54 55 56 57 -58 -59 60 -61 62 -63 64 65 66 67 68 69 -70 71 -72 -73 74 75 0
uf75-089 25123 1 -2 -3 -4 -5 -6 7 -8 9 -10 11 -12 13 -14 -15 -16 -17 18 19 20 -21 22 23 24 -25 -26 27 28 29 -30 -31 32 33 34 -35 -36 37 -38 39 40 -41 42 -43 -44 -45 -46 47 -48 -49 -50 -51 52 -53 54 -55 56 -57 -58 -59 -60 61 62 -63 -64 65 -66 -67 68 -69 -70 -71 -72 73 -74 -75 0
uf75-09 31861 1 2 -3 4 -5 6 7 8 9 -10 11 12 13 -14 -15 -16 -17 18 -19 -20 -21 22 -23 24 25 -26 27 28 -29 30 31 32 -33 -34 -35 36 -37 -38 39 40 -41 -42 -43 -44 45 46 -47 48 -49 50 51 -52 53 54 55 -56 -57 58 59 -60 61 62 63 64 -65 66 -67 68 69 -70 -71 -72 73 -74 75 0
uf75-090 42731 1 -2 3 -4 -5 6 7 -8 9 10 11 12 13 -14 -15 -16 17 -18 -19 20 -21 22 23 -24 25 26 -27 -28 -29 -30 -31 -32 -33 -34 -35 -36 -37 38 -39 40 41 -42 43 44 45 -46 47 48 49 -50 -51 52 53 54 -55 -56 57 58 -59 -60 61 62 63 -64 65 -66 67 -68 69 70 71 -72 -73 74 75 0
uf75-091 33745 1 2 -3 4 5 6 7 -8 -9 -10 11 12 13 14 15 16 17 18 19 -20 21 -22 -23 24 -25 26 27 -28 29 30 31 -32 -33 -34 35 36 -37 -38 39 40 -41 -42 43 -44 45 -46 -47 -48 49 -50 -51 52 53 54 55 56 -57 -58 59 -60 -61 -62 63 -64 -65 66 67 -68 -69 70 71 -72 -73 -74 75 0
uf75-092 26382 1 -2 -3 -4 5 -6 7 8 9 -10 11 -12 13 -14 -15 16 17 18 -19 -20 -21 22 23 -24 25 26 27 -28 29 -30 31 -32 33 -34 35 36 -37 -38 -39 -40 -41 42 -43 44 -45 46 47 -48 -49 50 51 -52 53 54 55 56 57 -58 -59 60 -61 62 63 -64 65 66 67 -68 69 -70 71 -72 -73 -74 -75 0
uf75-093 27666 -1 -2 -3 4 -5 -6 -7 8 9 10 -11 12 13 -14 15 -16 17 18 19 20 -21 22 23 24 25 -26 27 -28 29 30 -31 -32 33 34 35 -36 37 38 -39 -40 -41 42 -43 -44 45 46 47 48 -49 -50 51 52 53 -54 -55 -56 -57 58 -59 -60 61 -62 63 64 65 -66 67 68 -69 70 -71 72 -73 74 75 0
uf75-094 24528 1 -2 -3 -4 -5 6 7 8 -9 -10 -11 12 -13 14 15 16 -17 18 19 -20 -21 22 23 -24 -25 -26 -27 -28 29 30 31 -32 33 34 -35 -36 37 38 39 40 -41 -42 43 -44 45 46 -47 48 -49 50 -51 -52 53 -54 -55 56 -57 -58 -59 60 61 -62 -63 -64 65 -66 67 -68 -69 70 -71 72 73 -74 -75 0
uf75-095 8789 -1 -2 -3 -4 5 6 7 8 9 -10 11 -12 -13 14 15 -16 17 18 19 -20 21 22 23 -24 25 -26 -27 -28 -29 -30 -31 -32 -33 34 35 -36 37 38 39 40 -41 42 43 44 45 -46 47 48 -49 -50 51 52 -53 -54 -55 56 57 -58 -59 -60 -61 62 63 -64 65 66 67 -68 69 70 -71 72 73 74 -75 0
uf75-096 11404 -1 2 3 4 -5 6 7 8 -9 -10 -11 -12 -13 -14 -15 16 17 18 19 -20 -21 -22 -23 24 25 26 -27 28 -29 30 -31 32 33 34 -35 36 37 -38 -39 40 41 42 43 44 45 -46 47 48 49 50 -51 52 53 54 55 56 57 58 59 60 -61 -62 63 64 65 -66 67 68 69 -70 71 -72 73 -74 75 0
uf75-097 11278 -1 2 -3 4 5 6 7 8 -9 -10 11 12 -13 14 15 16 17 18 19 20 -21 22 23 24 25 26 -27 28 -29 -30 31 -32 33 34 35 36 37 38 39 -40 -41 -42 -43 44 45 46 47 48 -49 50 51 52 53 54 55 -56 57 -58 59 -60 -61 -62 -63 -64 -65 -66 67 -68 69 70 71 72 73 -74 75 0
uf75-098 27108 -1 -2 3 -4 5 -6 7 -8 9 10 -11 12 13 14 15 16 17 18 -19 -20 21 22 23 24 -25 -26 -27 28 29 30 -31 -32 -33 34 35 36 37 38 39 -40 41 42 -43 -44 -45 46 -47 -48 -49 50 -51 52 53 54 -55 56 57 58 59 60 61 -62 63 -64 65 -66 -67 68 69 -70 -71 72 -73 74 75 0
uf75-099 12780 -1 2 -3 -4 5 6 -7 -8 -9 -10 -11 -12 -13 14 15 16 -17 -18 19 20 21 22 23 -24 -25 -26 27 28 -29 -30 -31 32 33 34 -35 36 37 38 39 -40 -41 42 -43 -44 45 46 -47 -48 49 -50 51 52 53 -54 55 -56 57 -58 -59 60 61 62 -63 64 -65 66 67 -68 69 -70 -71 -72 73 -74 -75 0
