user_id,system,precision,recall,f_score
134,random ,0.002,0.11764705882352941,0.00042030051486813074
135,content,0.037,0.2642857142857143,0.015029092106707652
135,collab ,0.017,0.12142857142857143,0.003626552892458276
135,hybrid1,0.016,0.11428571428571428,0.003235591506572295
135,hybrid2,0.031,0.22142857142857142,0.010961560396943081
135,hybrid3,0.038,0.2714285714285714,0.015753873008946106
135,framew ,0.026,0.18571428571428572,0.007969818439047394
135,random ,0.015,0.08571428571428572,0.002336145360155743
136,content,0.007,0.12727272727272726,0.001570890438406668
136,collab ,0.002,0.03636363636363636,0.00014008054631413063
136,hybrid1,0.002,0.03636363636363636,0.00014008054631413063
136,hybrid2,0.003,0.05454545454545454,0.0003094644545688988
136,hybrid3,0.006,0.10909090909090909,0.0011739768465677482
136,framew ,0.02,0.36363636363636365,0.010512483574244414
136,random ,0.009,0.16363636363636364,0.002511822621908675
137,content,0.007,0.09859154929577464,0.001248455354981719
137,collab ,0.035,0.49295774647887325,0.022583767341107067
137,hybrid1,0.019,0.2676056338028169,0.007903753735673077
137,hybrid2,0.02,0.28169014084507044,0.008656135035706556
137,hybrid3,0.014,0.19718309859154928,0.004558457566806986
137,framew ,0.022,0.30985915492957744,0.010236670121190328
137,random ,0.008,0.08450704225352113,0.0012376237623762376
138,content,0.001,0.09090909090909091,0.000166514028806927
138,collab ,0.001,0.09090909090909091,0.000166514028806927
138,hybrid1,0.001,0.09090909090909091,0.000166514028806927
138,hybrid2,0.002,0.18181818181818182,0.0006143449546920596
138,hybrid3,0.002,0.18181818181818182,0.0006143449546920596
138,framew ,0.003,0.2727272727272727,0.0012826908002565383
138,random ,0.003,0.2727272727272727,0.0012826908002565383
139,content,0.043,0.44329896907216493,0.025650096066476613
139,collab ,0.007,0.07216494845360824,0.000936195416463665
139,hybrid1,0.031,0.31958762886597936,0.014670971780133888
139,hybrid2,0.049,0.5051546391752577,0.031853429119155174
139,hybrid3,0.048,0.4948453608247423,0.030790613139466513
139,framew ,0.004,0.041237113402061855,0.00031561920542865033
139,random ,0.003,0.030927835051546393,0.00017947771983527935
140,content,0.054,0.17763157894736842,0.015576257424896373
140,collab ,0.042,0.13815789473684212,0.009833652945636179
140,hybrid1,0.044,0.14473684210526316,0.010714601965819534
140,hybrid2,0.063,0.20723684210526316,0.020556671984089166
140,hybrid3,0.069,0.22697368421052633,0.02416898491278657
140,framew ,0.054,0.17763157894736842,0.015576257424896373
140,random ,0.024,0.0756578947368421,0.0033024624883336924
141,content,0.015,0.17857142857142858,0.004488330341113106
141,collab ,0.016,0.19047619047619047,0.0050520997789706345
141,hybrid1,0.018,0.21428571428571427,0.006260143751449107
141,hybrid2,0.017,0.20238095238095238,0.0056429882454016485
141,hybrid3,0.019,0.2261904761904762,0.006902749627136793
141,framew ,0.012,0.14285714285714285,0.0029688273132112814
141,random ,0.01,0.10714285714285714,0.0019181585677749361
142,content,0.004,0.21052631578947367,0.0013867221355520886
142,collab ,0.004,0.21052631578947367,0.0013867221355520886
142,hybrid1,0.003,0.15789473684210525,0.0008160674615768237
142,hybrid2,0.006,0.3157894736842105,0.0028669268137293943
142,hybrid3,0.006,0.3157894736842105,0.0028669268137293943
142,framew ,0.007,0.3684210526315789,0.0037500478322427585
142,random ,0.004,0.21052631578947367,0.0013867221355520886
143,content,0.017,0.4857142857142857,0.010989637798269798
143,collab ,0.001,0.02857142857142857,5.5501595670875536e-05
143,hybrid1,0.012,0.34285714285714286,0.006073386756642767
143,hybrid2,0.02,0.5714285714285714,0.01436265709156194
143,hybrid3,0.019,0.5428571428571428,0.013207719747553278
143,framew ,0.003,0.08571428571428572,0.0004723789528933211
143,random ,0.003,0.08571428571428572,0.0004723789528933211
144,content,0.008,0.125,0.00176522506619594
144,collab ,0.011,0.171875,0.0031966606784317865
144,hybrid1,0.004,0.0625,0.00046882325363338024
144,hybrid2,0.009,0.140625,0.0022018049363923017
144,hybrid3,0.01,0.15625,0.0026795284030010718
144,framew ,0.016,0.25,0.00631911532385466
144,random ,0.01,0.125,0.0022026431718061676
145,content,0.005,0.4166666666666667,0.0029308323563892145
145,collab ,0.002,0.16666666666666666,0.0005704506560182544
145,hybrid1,0.002,0.16666666666666666,0.0005704506560182544
145,hybrid2,0.003,0.25,0.0011971268954509178
145,hybrid3,0.005,0.4166666666666667,0.0029308323563892145
145,framew ,0.005,0.4166666666666667,0.0029308323563892145
145,random ,0.004,0.3333333333333333,0.0019940179461615153
146,content,0.002,0.125,0.00044365572315882877
146,collab ,0.001,0.0625,0.00011753643629525155
146,hybrid1,0.002,0.125,0.00044365572315882877
146,hybrid2,0.003,0.1875,0.0009449811003779925
146,hybrid3,0.003,0.1875,0.0009449811003779925
146,framew ,0.001,0.0625,0.00011753643629525155
146,random ,0.0,0.0,0
147,content,0.001,0.1,0.00018165304268846503
147,collab ,0.0,0.0,0
147,hybrid1,0.0,0.0,0
147,hybrid2,0.0,0.0,0
147,hybrid3,0.001,0.1,0.00018165304268846503
147,framew ,0.004,0.4,0.0022792022792022795
147,random ,0.001,0.1,0.00018165304268846503
148,content,0.014,0.5833333333333334,0.010225375626043406
148,collab ,0.007,0.2916666666666667,0.0031442505133470232
148,hybrid1,0.017,0.7083333333333334,0.013958655332302937
148,hybrid2,0.016,0.6666666666666666,0.012678288431061807
148,hybrid3,0.016,0.6666666666666666,0.012678288431061807
148,framew ,0.0,0.0,0
148,random ,0.001,0.041666666666666664,7.992327365728901e-05
149,content,0.026,0.896551724137931,0.024249381210316747
149,collab ,0.003,0.10344827586206896,0.000560974849627575
149,hybrid1,0.022,0.7586206896551724,0.01874588481350943
149,hybrid2,0.027,0.9310344827586207,0.025676699012028247
149,hybrid3,0.028,0.9655172413793104,0.027122396734242025
149,framew ,0.009,0.3103448275862069,0.00423407647473929
149,random ,0.004,0.13793103448275862,0.0009663002778113298
150,content,0.004,0.3076923076923077,0.0018766127140511378
150,collab ,0.0,0.0,0
150,hybrid1,0.001,0.07692307692307693,0.0001427246128594876
150,hybrid2,0.004,0.3076923076923077,0.0018766127140511378
150,hybrid3,0.005,0.38461538461538464,0.0027677830058123443
150,framew ,0.009,0.6923076923076923,0.007324682371026811
150,random ,0.0,0.0,0
151,content,0.003,0.10344827586206896,0.000560974849627575
151,collab ,0.001,0.034482758620689655,6.660228445835693e-05
151,hybrid1,0.001,0.034482758620689655,6.660228445835693e-05
151,hybrid2,0.004,0.13793103448275862,0.0009663002778113298
151,hybrid3,0.005,0.1724137931034483,0.0014643432420559381
151,framew ,0.016,0.5517241379310345,0.011261657575224354
151,random ,0.004,0.10344827586206896,0.000747291069871715
152,content,0.011,0.34375,0.0055822107399889275
152,collab ,0.024,0.75,0.020293122886133035
152,hybrid1,0.016,0.5,0.010554089709762533
152,hybrid2,0.015,0.46875,0.009477674810446502
152,hybrid3,0.015,0.46875,0.009477674810446502
152,framew ,0.005,0.15625,0.0013455328310010765
152,random ,0.002,0.0625,0.00023485204321277596
153,content,0.011,0.12359550561797752,0.002396537894017568
153,collab ,0.021,0.23595505617977527,0.007884221723623165
153,hybrid1,0.021,0.23595505617977527,0.007884221723623165
153,hybrid2,0.023,0.25842696629213485,0.009276877076994573
153,hybrid3,0.022,0.24719101123595505,0.008569556826431063
153,framew ,0.008,0.0898876404494382,0.0013099721630915342
153,random ,0.013,0.12359550561797752,0.0028272882746621588
154,content,0.01,0.5882352941176471,0.00736105999263894
154,collab ,0.003,0.17647058823529413,0.0008977108373647201
154,hybrid1,0.013,0.7647058823529411,0.01118427583468449
154,hybrid2,0.012,0.7058823529411765,0.009861662785919737
154,hybrid3,0.012,0.7058823529411765,0.009861662785919737
154,framew ,0.002,0.11764705882352941,0.00042030051486813074
154,random ,0.0,0.0,0
155,content,0.01,0.43478260869565216,0.006018657839301836
155,collab ,0.003,0.13043478260869565,0.0006904752771491043
155,hybrid1,0.008,0.34782608695652173,0.004104669061056953
155,hybrid2,0.01,0.43478260869565216,0.006018657839301836
155,hybrid3,0.01,0.43478260869565216,0.006018657839301836
155,framew ,0.006,0.2608695652173913,0.0024710000686388907
155,random ,0.003,0.08695652173913043,0.00047867884638398017
156,content,0.037,0.18592964824120603,0.011250683135891651
156,collab ,0.052,0.2613065326633166,0.020692716225109813
156,hybrid1,0.047,0.23618090452261306,0.017301539437562904
156,hybrid2,0.048,0.24120603015075376,0.017961271009386014
156,hybrid3,0.049,0.24623115577889448,0.018630383587260574
156,framew ,0.048,0.24120603015075376,0.017961271009386014
156,random ,0.018,0.08542713567839195,0.002787113697844085
157,content,0.0,0.0,0
157,collab ,0.002,0.18181818181818182,0.0006143449546920596
157,hybrid1,0.0,0.0,0
157,hybrid2,0.0,0.0,0
157,hybrid3,0.0,0.0,0
157,framew ,0.003,0.2727272727272727,0.0012826908002565383
157,random ,0.003,0.2727272727272727,0.0012826908002565383
158,content,0.002,0.15384615384615385,0.0005324104884866232
158,collab ,0.0,0.0,0
158,hybrid1,0.0,0.0,0
158,hybrid2,0.0,0.0,0
158,hybrid3,0.0,0.0,0
158,framew ,0.001,0.07692307692307693,0.0001427246128594876
158,random ,0.003,0.15384615384615385,0.0007979253939756633
159,content,0.017,0.3541666666666667,0.008782059073781451
159,collab ,0.011,0.22916666666666666,0.004065313801908345
159,hybrid1,0.008,0.16666666666666666,0.0022701475595913734
159,hybrid2,0.012,0.25,0.004754358161648178
159,hybrid3,0.019,0.3958333333333333,0.010631405348097537
159,framew ,0.006,0.125,0.001326259946949602
159,random ,0.004,0.08333333333333333,0.0006131207847946045
160,content,0.033,0.1506849315068493,0.008401902579592403
160,collab ,0.03,0.136986301369863,0.007043080173729311
160,hybrid1,0.029,0.1324200913242009,0.006612908932931263
160,hybrid2,0.034,0.1552511415525114,0.008877080085699148
160,hybrid3,0.039,0.1780821917808219,0.011412878318907785
160,framew ,0.054,0.2465753424657534,0.020475658823281583
160,random ,0.024,0.1050228310502283,0.004465007927006827
161,content,0.006,0.3157894736842105,0.0028669268137293943
161,collab ,0.004,0.21052631578947367,0.0013867221355520886
161,hybrid1,0.005,0.2631578947368421,0.002075119319360863
161,hybrid2,0.006,0.3157894736842105,0.0028669268137293943
161,hybrid3,0.007,0.3684210526315789,0.0037500478322427585
161,framew ,0.005,0.2631578947368421,0.002075119319360863
161,random ,0.001,0.05263157894736842,9.990509016434386e-05
162,content,0.002,0.10526315789473684,0.00038026428367715555
162,collab ,0.005,0.2631578947368421,0.002075119319360863
162,hybrid1,0.007,0.3684210526315789,0.0037500478322427585
162,hybrid2,0.006,0.3157894736842105,0.0028669268137293943
162,hybrid3,0.006,0.3157894736842105,0.0028669268137293943
162,framew ,0.009,0.47368421052631576,0.005750594583081892
162,random ,0.004,0.21052631578947367,0.0013867221355520886
163,content,0.001,0.08333333333333333,0.0001537042729787888
163,collab ,0.002,0.16666666666666666,0.0005704506560182544
163,hybrid1,0.0,0.0,0
163,hybrid2,0.001,0.08333333333333333,0.0001537042729787888
163,hybrid3,0.002,0.16666666666666666,0.0005704506560182544
163,framew ,0.002,0.16666666666666666,0.0005704506560182544
163,random ,0.001,0.08333333333333333,0.0001537042729787888
164,content,0.013,0.7222222222222222,0.010821540628801946
164,collab ,0.004,0.2222222222222222,0.0014498006524102933
164,hybrid1,0.014,0.7777777777777778,0.012154285005581049
164,hybrid2,0.015,0.8333333333333334,0.013525698827772768
164,hybrid3,0.015,0.8333333333333334,0.013525698827772768
164,framew ,0.003,0.16666666666666666,0.0008549444286121403
164,random ,0.004,0.2222222222222222,0.0014498006524102933
165,content,0.003,0.09375,0.0005128789605653066
165,collab ,0.007,0.21875,0.00249847032429125
165,hybrid1,0.01,0.3125,0.004725897920604915
165,hybrid2,0.012,0.375,0.006488824801730354
165,hybrid3,0.012,0.375,0.006488824801730354
165,framew ,0.007,0.21875,0.00249847032429125
165,random ,0.006,0.1875,0.0018852115626309177
166,content,0.014,0.14736842105263157,0.003552977431342336
166,collab ,0.032,0.3368421052631579,0.01574900030759766
166,hybrid1,0.027,0.28421052631578947,0.01170473246899209
166,hybrid2,0.028,0.29473684210526313,0.012478115549896545
166,hybrid3,0.024,0.25263157894736843,0.009498680738786281
166,framew ,0.021,0.22105263157894736,0.007474893003940847
166,random ,0.009,0.09473684210526316,0.0015449907014448525
167,content,0.016,0.1839080459770115,0.004904590390068205
167,collab ,0.012,0.13793103448275862,0.0028787333573227778
167,hybrid1,0.017,0.19540229885057472,0.005479763744442022
167,hybrid2,0.02,0.22988505747126436,0.0073569983446753725
167,hybrid3,0.02,0.22988505747126436,0.0073569983446753725
167,framew ,0.021,0.2413793103448276,0.008030812095386381
167,random ,0.007,0.08045977011494253,0.0010358422560221544
168,content,0.006,0.1276595744680851,0.0013513006268533463
168,collab ,0.027,0.574468085106383,0.01937052438586935
168,hybrid1,0.02,0.425531914893617,0.011775095672652341
168,hybrid2,0.02,0.425531914893617,0.011775095672652341
168,hybrid3,0.014,0.2978723404255319,0.0063576502643614774
168,framew ,0.011,0.23404255319148937,0.004135550352888904
168,random ,0.001,0.02127659574468085,4.162590796511749e-05
169,content,0.014,0.1044776119402985,0.002615495476260375
169,collab ,0.007,0.05223880597014925,0.0006904423057954882
169,hybrid1,0.012,0.08955223880597014,0.0019511137607717737
169,hybrid2,0.019,0.1417910447761194,0.004641713705270466
169,hybrid3,0.022,0.16417910447761194,0.006090042026323073
169,framew ,0.028,0.208955223880597,0.009459916019112892
169,random ,0.014,0.09701492537313433,0.002444987775061125
170,content,0.006,0.24,0.002311396468699839
170,collab ,0.002,0.08,0.0002957486136783734
170,hybrid1,0.002,0.08,0.0002957486136783734
170,hybrid2,0.003,0.12,0.0006411398040961709
170,hybrid3,0.006,0.24,0.002311396468699839
170,framew ,0.011,0.44,0.006671261199172983
170,random ,0.003,0.12,0.0006411398040961709
171,content,0.005,0.12195121951219512,0.0010821339681852612
171,collab ,0.016,0.3902439024390244,0.008880255307340088
171,hybrid1,0.01,0.24390243902439024,0.003890293717175647
171,hybrid2,0.006,0.14634146341463414,0.0015239385344791093
171,hybrid3,0.007,0.17073170731707318,0.002029531758030112
171,framew ,0.017,0.4146341463414634,0.009847181286948226
171,random ,0.005,0.12195121951219512,0.0010821339681852612
172,content,0.0,0.0,0
172,collab ,0.001,0.07692307692307693,0.0001427246128594876
172,hybrid1,0.001,0.07692307692307693,0.0001427246128594876
172,hybrid2,0.001,0.07692307692307693,0.0001427246128594876
172,hybrid3,0.002,0.15384615384615385,0.0005324104884866232
172,framew ,0.005,0.38461538461538464,0.0027677830058123443
172,random ,0.001,0.07692307692307693,0.0001427246128594876
173,content,0.0,0.0,0
173,collab ,0.002,0.15384615384615385,0.0005324104884866232
173,hybrid1,0.003,0.23076923076923078,0.0011222644803291976
173,hybrid2,0.003,0.23076923076923078,0.0011222644803291976
173,hybrid3,0.002,0.15384615384615385,0.0005324104884866232
173,framew ,0.003,0.23076923076923078,0.0011222644803291976
173,random ,0.001,0.07692307692307693,0.0001427246128594876
174,content,0.005,0.15151515151515152,0.001310100877767588
174,collab ,0.003,0.09090909090909091,0.0004986287708800798
174,hybrid1,0.002,0.06060606060606061,0.0002281412194148178
174,hybrid2,0.005,0.15151515151515152,0.001310100877767588
174,hybrid3,0.008,0.24242424242424243,0.003101977510663048
174,framew ,0.01,0.30303030303030304,0.004615739672282484
174,random ,0.001,0.030303030303030304,5.876649134663415e-05
175,content,0.003,0.25,0.0011971268954509178
175,collab ,0.001,0.08333333333333333,0.0001537042729787888
175,hybrid1,0.0,0.0,0
175,hybrid2,0.0,0.0,0
175,hybrid3,0.0,0.0,0
175,framew ,0.001,0.08333333333333333,0.0001537042729787888
175,random ,0.0,0.0,0
176,content,0.007,0.3888888888888889,0.0039003422749343307
176,collab ,0.0,0.0,0
176,hybrid1,0.001,0.05555555555555555,0.0001051635292880429
176,hybrid2,0.004,0.2222222222222222,0.0014498006524102933
176,hybrid3,0.006,0.3333333333333333,0.0029865604778496766
176,framew ,0.007,0.3888888888888889,0.0039003422749343307
176,random ,0.004,0.2222222222222222,0.0014498006524102933
177,content,0.043,0.09513274336283185,0.007188454929281775
177,collab ,0.064,0.1415929203539823,0.015033178695167067
177,hybrid1,0.045,0.09955752212389381,0.007828507364595817
177,hybrid2,0.052,0.11504424778761062,0.010252054960720677
177,hybrid3,0.059,0.13053097345132744,0.012948510977034155
177,framew ,0.057,0.1261061946902655,0.012151154527978698
177,random ,0.038,0.07743362831858407,0.005275935387642409
178,content,0.003,0.07692307692307693,0.00042738086758316123
178,collab ,0.017,0.4358974358974359,0.010200660042708646
178,hybrid1,0.01,0.2564102564102564,0.004049402713099818
178,hybrid2,0.009,0.23076923076923078,0.0033504994726065644
178,hybrid3,0.011,0.28205128205128205,0.004798826072299669
178,framew ,0.01,0.2564102564102564,0.004049402713099818
178,random ,0.006,0.15384615384615385,0.0015917230401910067
179,content,0.009,0.2647058823529412,0.003740821133330254
179,collab ,0.002,0.058823529411764705,0.00022180326050792948
179,hybrid1,0.002,0.058823529411764705,0.00022180326050792948
179,hybrid2,0.005,0.14705882352941177,0.0012764871074802144
179,hybrid3,0.009,0.2647058823529412,0.003740821133330254
179,framew ,0.013,0.38235294117647056,0.0071244888495425995
179,random ,0.003,0.058823529411764705,0.0003323915572544458
180,content,0.003,0.25,0.0011971268954509178
180,collab ,0.004,0.3333333333333333,0.0019940179461615153
180,hybrid1,0.004,0.3333333333333333,0.0019940179461615153
180,hybrid2,0.004,0.3333333333333333,0.0019940179461615153
180,hybrid3,0.004,0.3333333333333333,0.0019940179461615153
180,framew ,0.004,0.3333333333333333,0.0019940179461615153
180,random ,0.0,0.0,0
181,content,0.005,0.0847457627118644,0.0007776654483241308
181,collab ,0.002,0.03389830508474576,0.00013089433554762918
181,hybrid1,0.002,0.03389830508474576,0.00013089433554762918
181,hybrid2,0.004,0.06779661016949153,0.000506040862799671
181,hybrid3,0.006,0.1016949152542373,0.0011016923218165684
181,framew ,0.016,0.2711864406779661,0.0067418097545559885
181,random ,0.015,0.2542372881355932,0.006009214128330107
182,content,0.065,0.1329243353783231,0.014425087702826122
182,collab ,0.068,0.1390593047034765,0.01566788422572054
182,hybrid1,0.068,0.1390593047034765,0.01566788422572054
182,hybrid2,0.085,0.1738241308793456,0.023474369075564726
182,hybrid3,0.086,0.17586912065439672,0.02397197003827866
182,framew ,0.093,0.1901840490797546,0.027567544308396964
182,random ,0.032,0.05725971370143149,0.003364323155254502
183,content,0.015,0.5357142857142857,0.010363887609396591
183,collab ,0.007,0.25,0.002784407319013524
183,hybrid1,0.016,0.5714285714285714,0.011519078473722102
183,hybrid2,0.021,0.75,0.017786561264822136
183,hybrid3,0.021,0.75,0.017786561264822136
183,framew ,0.011,0.39285714285714285,0.006156507581153962
183,random ,0.004,0.14285714285714285,0.000996512207274539
184,content,0.021,0.31343283582089554,0.00986499938483564
184,collab ,0.011,0.16417910447761194,0.003073523248282256
184,hybrid1,0.018,0.26865671641791045,0.007516878175533024
184,hybrid2,0.02,0.29850746268656714,0.00905592030790129
184,hybrid3,0.021,0.31343283582089554,0.00986499938483564
184,framew ,0.001,0.014925373134328358,2.9382813992096025e-05
184,random ,0.008,0.11940298507462686,0.0016945562380851517
185,content,0.008,0.3333333333333333,0.003976143141153082
185,collab ,0.002,0.08333333333333333,0.0003071253071253071
185,hybrid1,0.005,0.20833333333333334,0.001717032967032967
185,hybrid2,0.006,0.25,0.0023885350318471337
185,hybrid3,0.007,0.2916666666666667,0.0031442505133470232
185,framew ,0.006,0.25,0.0023885350318471337
185,random ,0.003,0.125,0.0006648936170212766
186,content,0.042,0.37168141592920356,0.022085060032802077
186,collab ,0.02,0.17699115044247787,0.005914534969688008
186,hybrid1,0.034,0.3008849557522124,0.015327296111162675
186,hybrid2,0.039,0.34513274336283184,0.019449257386178368
186,hybrid3,0.045,0.39823008849557523,0.024833675690590796
186,framew ,0.03,0.26548672566371684,0.012295921852585559
186,random ,0.008,0.061946902654867256,0.0009263547938860585
187,content,0.025,0.1937984496124031,0.007950389569088886
187,collab ,0.035,0.2713178294573643,0.014538765095095392
187,hybrid1,0.023,0.17829457364341086,0.006827259997289745
187,hybrid2,0.034,0.26356589147286824,0.013812385743132642
187,hybrid3,0.035,0.2713178294573643,0.014538765095095392
187,framew ,0.019,0.14728682170542637,0.004798904626755556
187,random ,0.01,0.07751937984496124,0.0014256183619645022
188,content,0.006,0.25,0.0023885350318471337
188,collab ,0.006,0.25,0.0023885350318471337
188,hybrid1,0.008,0.3333333333333333,0.003976143141153082
188,hybrid2,0.008,0.3333333333333333,0.003976143141153082
188,hybrid3,0.007,0.2916666666666667,0.0031442505133470232
188,framew ,0.007,0.2916666666666667,0.0031442505133470232
188,random ,0.001,0.041666666666666664,7.992327365728901e-05
189,content,0.005,0.5,0.003322259136212625
189,collab ,0.008,0.8,0.007079646017699115
189,hybrid1,0.005,0.5,0.003322259136212625
189,hybrid2,0.005,0.5,0.003322259136212625
189,hybrid3,0.005,0.5,0.003322259136212625
189,framew ,0.001,0.1,0.00018165304268846503
189,random ,0.002,0.2,0.0006655574043261231
190,content,0.006,0.18181818181818182,0.0018368284096127352
190,collab ,0.007,0.21212121212121213,0.0024359324898709954
190,hybrid1,0.008,0.24242424242424243,0.003101977510663048
190,hybrid2,0.01,0.30303030303030304,0.004615739672282484
190,hybrid3,0.009,0.2727272727272727,0.003830058869423362
190,framew ,0.004,0.12121212121212122,0.000861790369492621
190,random ,0.006,0.15151515151515152,0.0015707628671658201
191,content,0.008,0.19047619047619047,0.0025429116338207248
191,collab ,0.006,0.14285714285714285,0.0014921661278288984
191,hybrid1,0.005,0.11904761904761904,0.0010590976488032196
191,hybrid2,0.007,0.16666666666666666,0.0019880715705765406
191,hybrid3,0.007,0.16666666666666666,0.0019880715705765406
191,framew ,0.021,0.5,0.013806706114398423
191,random ,0.004,0.09523809523809523,0.0006931207762952694
192,content,0.006,0.5454545454545454,0.004218914801359428
192,collab ,0.002,0.18181818181818182,0.0006143449546920596
192,hybrid1,0.003,0.2727272727272727,0.0012826908002565383
192,hybrid2,0.006,0.5454545454545454,0.004218914801359428
192,hybrid3,0.007,0.6363636363636364,0.005421253526580738
192,framew ,0.003,0.2727272727272727,0.0012826908002565383
192,random ,0.001,0.09090909090909091,0.000166514028806927
193,content,0.001,0.05555555555555555,0.0001051635292880429
193,collab ,0.01,0.5555555555555556,0.007097232079489
193,hybrid1,0.005,0.2777777777777778,0.0021654395842356
193,hybrid2,0.006,0.3333333333333333,0.0029865604778496766
193,hybrid3,0.005,0.2777777777777778,0.0021654395842356
193,framew ,0.005,0.2777777777777778,0.0021654395842356
193,random ,0.002,0.1111111111111111,0.00039928129367139143
194,content,0.0,0.0,0
194,collab ,0.001,0.1,0.00018165304268846503
194,hybrid1,0.0,0.0,0
194,hybrid2,0.0,0.0,0
194,hybrid3,0.0,0.0,0
194,framew ,0.001,0.1,0.00018165304268846503
194,random ,0.001,0.1,0.00018165304268846503
195,content,0.015,0.16129032258064516,0.004113533525298231
195,collab ,0.016,0.17204301075268819,0.004633987401346753
195,hybrid1,0.013,0.13978494623655913,0.003152720387280918
195,hybrid2,0.018,0.1935483870967742,0.005751104957665476
195,hybrid3,0.017,0.1827956989247312,0.00518009338507452
195,framew ,0.021,0.22580645161290322,0.00760653023207679
195,random ,0.005,0.053763440860215055,0.0005077946478444117
196,content,0.002,0.125,0.00044365572315882877
196,collab ,0.002,0.125,0.00044365572315882877
196,hybrid1,0.005,0.3125,0.0023719165085388997
196,hybrid2,0.005,0.3125,0.0023719165085388997
196,hybrid3,0.005,0.3125,0.0023719165085388997
196,framew ,0.003,0.1875,0.0009449811003779925
196,random ,0.001,0.0625,0.00011753643629525155
197,content,0.005,0.2777777777777778,0.0021654395842356
197,collab ,0.006,0.3333333333333333,0.0029865604778496766
197,hybrid1,0.006,0.3333333333333333,0.0029865604778496766
197,hybrid2,0.007,0.3888888888888889,0.0039003422749343307
197,hybrid3,0.006,0.3333333333333333,0.0029865604778496766
197,framew ,0.006,0.3333333333333333,0.0029865604778496766
197,random ,0.001,0.05555555555555555,0.0001051635292880429
198,content,0.017,0.14782608695652175,0.004314881863312307
198,collab ,0.026,0.22608695652173913,0.00938954094034308
198,hybrid1,0.021,0.1826086956521739,0.006372141747642958
198,hybrid2,0.021,0.1826086956521739,0.006372141747642958
198,hybrid3,0.02,0.17391304347826086,0.005826656955571741
198,framew ,0.029,0.25217391304347825,0.011416160450673634
198,random ,0.013,0.11304347826086956,0.002610139387621144
199,content,0.024,0.13259668508287292,0.005502904310608377
199,collab ,0.047,0.2596685082872928,0.018680208196797558
199,hybrid1,0.034,0.1878453038674033,0.010454253597040976
199,hybrid2,0.034,0.1878453038674033,0.010454253597040976
199,hybrid3,0.039,0.2154696132596685,0.01339739891393867
199,framew ,0.032,0.17679558011049723,0.009360488500493619
199,random ,0.017,0.09392265193370165,0.0028745207059981998
200,content,0.022,0.1317365269461078,0.005024030227223185
200,collab ,0.017,0.10179640718562874,0.0030935725410647674
200,hybrid1,0.017,0.10179640718562874,0.0030935725410647674
200,hybrid2,0.025,0.1497005988023952,0.006371861858034917
200,hybrid3,0.027,0.16167664670658682,0.0073447551496405705
200,framew ,0.021,0.12574850299401197,0.004605575775298031
200,random ,0.015,0.08383233532934131,0.0022887659736791914
201,content,0.013,0.23636363636363636,0.004918867787237138
201,collab ,0.006,0.10909090909090909,0.0011739768465677482
201,hybrid1,0.009,0.16363636363636364,0.002511822621908675
201,hybrid2,0.013,0.23636363636363636,0.004918867787237138
201,hybrid3,0.016,0.2909090909090909,0.007122982749026154
201,framew ,0.016,0.2909090909090909,0.007122982749026154
201,random ,0.004,0.07272727272727272,0.0005403579871664978
202,content,0.024,0.1188118811881188,0.0049902966454117
202,collab ,0.043,0.21287128712871287,0.014577075597392053
202,hybrid1,0.035,0.17326732673267325,0.010038103822673823
202,hybrid2,0.043,0.21287128712871287,0.014577075597392053
202,hybrid3,0.039,0.19306930693069307,0.012222856178529237
202,framew ,0.047,0.23267326732673269,0.017091305794331785
202,random ,0.013,0.06435643564356436,0.0015531232481413068
203,content,0.003,0.13636363636363635,0.0007181042048990665
203,collab ,0.004,0.18181818181818182,0.0012266176019625882
203,hybrid1,0.006,0.2727272727272727,0.0025593630029859234
203,hybrid2,0.007,0.3181818181818182,0.003361459833985045
203,hybrid3,0.006,0.2727272727272727,0.0025593630029859234
203,framew ,0.002,0.09090909090909091,0.0003327233405423391
203,random ,0.002,0.09090909090909091,0.0003327233405423391
204,content,0.01,0.23809523809523808,0.003815337657382678
204,collab ,0.016,0.38095238095238093,0.00872647941096264
204,hybrid1,0.015,0.35714285714285715,0.007808433107756377
204,hybrid2,0.014,0.3333333333333333,0.006927263730826323
204,hybrid3,0.011,0.2619047619047619,0.004526579626650705
204,framew ,0.001,0.023809523809523808,4.646624227498722e-05
204,random ,0.002,0.047619047619047616,0.00018147173577715272
205,content,0.006,0.46153846153846156,0.003773980501100745
205,collab ,0.002,0.15384615384615385,0.0005324104884866232
205,hybrid1,0.007,0.5384615384615384,0.0048778059827783585
205,hybrid2,0.007,0.5384615384615384,0.0048778059827783585
205,hybrid3,0.007,0.5384615384615384,0.0048778059827783585
205,framew ,0.003,0.23076923076923078,0.0011222644803291976
205,random ,0.001,0.07692307692307693,0.0001427246128594876
206,content,0.001,0.07692307692307693,0.0001427246128594876
206,collab ,0.0,0.0,0
206,hybrid1,0.002,0.15384615384615385,0.0005324104884866232
206,hybrid2,0.002,0.15384615384615385,0.0005324104884866232
206,hybrid3,0.002,0.15384615384615385,0.0005324104884866232
206,framew ,0.007,0.5384615384615384,0.0048778059827783585
206,random ,0.001,0.07692307692307693,0.0001427246128594876
207,content,0.001,0.1,0.00018165304268846503
207,collab ,0.003,0.3,0.0013814274750575594
